id_prod,date,session_id,client_id
0_2222,2021-04-30 06:14:05.638312,s_27818,c_2021
0_1373,2021-10-13 11:17:00.871737,s_104145,c_4449
0_2103,2021-04-22 00:48:47.976694,s_23894,c_722
1_19,2022-01-13 21:35:50.282671,s_149405,c_5730
1_362,2021-11-17 15:37:24.850360,s_121032,c_1060
0_1619,2021-08-23 17:29:49.997160,s_79713,c_342
1_316,2021-11-28 18:33:02.135755,s_126450,c_4821
1_720,2021-05-13 12:37:58.994726,s_33974,c_5479
1_336,2022-01-08 19:39:49.436799,s_146957,c_381
0_1556,2021-04-12 17:48:19.247698,s_19646,c_8358
0_1387,2022-01-03 01:39:04.138443,s_144130,c_5581
0_1632,2022-02-25 18:18:38.746446,s_170789,c_7609
0_1070,2021-05-27 00:19:19.016218,s_40011,c_3811
1_498,2021-06-24 06:15:15.810055,s_53004,c_4970
0_2303,2021-12-15 12:55:33.038961,s_134737,c_7250
0_104,2021-09-18 20:23:07.225723,s_91906,c_1168
0_1342,2021-04-12 14:44:26.984100,s_19593,c_459
0_1108,2021-03-13 17:10:42.522858,s_5818,c_3106
1_264,2021-12-04 19:42:45.305381,s_129427,c_6997
1_647,2021-04-04 13:10:10.964160,s_15876,c_761
0_1429,2021-11-19 15:48:41.191949,s_122064,c_6360
1_286,2021-07-03 03:49:47.990228,s_57141,c_5433
0_1428,2021-11-10 21:53:19.530845,s_117707,c_2954
1_162,2022-01-02 03:50:03.577712,s_143682,c_1609
1_381,2021-11-10 06:41:01.164187,s_117407,c_5867
1_442,2021-08-26 01:54:57.433900,s_80688,c_3748
0_1487,2021-09-24 02:05:24.319338,s_94546,c_4455
2_26,2021-03-07 04:54:33.733375,s_2885,c_659
1_400,2021-05-11 04:36:51.454209,s_32869,c_796
1_706,2021-07-04 11:45:40.506738,s_57735,c_6842
1_274,2021-12-23 08:41:38.433367,s_138687,c_3454
1_61,2021-04-27 19:57:48.483895,s_26647,c_6714
1_116,2021-03-02 17:20:01.119244,s_819,c_6030
0_66,2021-03-17 02:56:27.615495,s_7399,c_7114
1_622,2021-07-06 05:46:03.506422,s_58506,c_290
1_414,2021-11-25 15:08:30.507061,s_124911,c_7818
1_376,2021-04-18 05:38:34.846873,s_22167,c_2350
0_1797,2021-12-10 12:20:36.040754,s_132291,c_7295
1_379,2021-05-11 00:31:56.128985,s_32798,c_2603
0_1793,2021-04-12 15:25:04.494456,s_19607,c_2854
1_248,2021-11-16 15:01:30.299309,s_120534,c_1609
0_2141,2021-07-16 09:54:21.354595,s_63016,c_1609
0_1598,2021-06-12 07:02:02.016055,s_47525,c_7386
0_1273,2021-06-24 02:18:03.132334,s_52915,c_8501
0_1202,2021-09-28 06:03:04.117264,s_96718,c_1413
1_456,2021-06-18 20:13:27.959699,s_50487,c_4209
0_2228,2021-10-16 10:50:57.379825,s_105574,c_1698
0_2250,2021-11-26 20:16:39.883578,s_125485,c_6467
0_1580,2021-04-24 18:06:26.776439,s_25194,c_7106
0_1104,2022-02-10 01:22:22.155864,s_162700,c_7988
1_459,2021-08-28 13:14:41.126028,s_81834,c_2784
0_1334,2021-07-22 02:52:31.291733,s_65504,c_59
0_2077,2021-05-22 12:40:38.757066,s_37962,c_7401
1_528,2021-08-05 07:05:23.066694,s_71603,c_6469
0_1112,2021-05-27 19:18:28.822521,s_40357,c_2464
2_226,2021-05-04 14:32:30.921274,s_29827,c_7554
0_1458,2021-09-19 03:02:23.850030,s_92055,c_1598
1_320,2021-08-21 15:31:48.629610,s_78790,c_4756
0_1736,2021-09-24 10:00:55.528787,s_94703,c_6159
0_1127,2021-04-11 11:55:39.578300,s_19069,c_3636
T_0,test_2021-03-01 02:30:02.237438,s_0,ct_0
0_998,2021-04-08 07:33:23.890980,s_17616,c_147
0_1270,2021-03-16 16:44:47.833959,s_7205,c_6249
1_669,2021-11-03 02:36:25.422772,s_113955,c_7203
1_367,2021-09-23 20:08:59.852096,s_94411,c_6956
0_1987,2021-06-11 16:00:29.881864,s_47249,c_6367
0_1137,2022-01-02 02:32:04.948556,s_143664,c_5165
0_1404,2021-05-31 05:46:40.850564,s_41975,c_5761
0_1625,2022-02-17 11:06:53.735494,s_166561,c_244
1_692,2021-06-29 06:18:21.731746,s_55390,c_485
0_1424,2021-06-28 17:04:25.834782,s_55109,c_10
1_559,2021-12-06 00:26:07.988079,s_130024,c_1280
2_207,2022-02-03 09:25:13.349505,s_159297,c_625
0_1482,2021-08-01 10:42:32.463690,s_69920,c_2153
0_998,2021-10-22 18:39:35.480012,s_108592,c_8069
0_2256,2021-07-02 23:14:08.081403,s_57067,c_5615
0_1555,2022-02-20 14:19:41.695655,s_168158,c_2962
1_676,2021-04-27 14:59:54.231362,s_26555,c_8306
0_802,2021-08-13 09:35:50.486553,s_75134,c_6798
0_1349,2021-04-18 12:16:37.217040,s_22294,c_1182
0_224,2021-07-26 05:46:24.209212,s_67265,c_6804
0_1178,2021-06-19 10:26:29.691385,s_50786,c_8172
0_1388,2021-09-15 09:09:33.409214,s_90215,c_4088
0_2221,2021-07-25 01:59:41.629971,s_66768,c_5835
0_1090,2021-03-18 05:22:48.100494,s_7905,c_5672
0_1526,2021-04-04 06:56:24.707427,s_15772,c_7945
0_1401,2021-07-06 16:59:53.811845,s_58715,c_5762
0_1547,2021-06-30 08:20:33.289445,s_55880,c_2815
0_1351,2021-08-17 11:46:44.750835,s_76939,c_1609
2_230,2022-02-26 14:26:23.864828,s_171201,c_1834
2_170,2021-07-31 12:18:21.017524,s_69521,c_956
1_538,2021-08-28 16:54:29.386813,s_81896,c_393
0_1768,2021-05-13 17:34:12.895007,s_34066,c_2399
0_2001,2021-04-25 21:11:00.262604,s_25718,c_1609
0_2146,2021-05-14 08:47:16.395742,s_34335,c_1857
0_2002,2021-05-06 04:51:24.556927,s_30559,c_1217
0_2175,2022-01-10 17:42:55.727237,s_147857,c_6059
0_1530,2022-01-06 16:43:32.187519,s_145910,c_2346
0_1292,2021-03-13 04:15:38.775403,s_5585,c_1328
0_1575,2021-05-10 16:07:05.286480,s_32625,c_1609
1_432,2022-01-15 01:20:26.355776,s_149949,c_6210
0_1158,2021-08-19 22:38:21.756463,s_78050,c_4719
1_187,2022-02-06 20:45:04.060608,s_161041,c_5154
1_364,2021-12-26 10:53:33.646869,s_140287,c_7320
0_1440,2021-04-27 10:46:37.074296,s_26489,c_1609
0_1414,2021-04-08 20:09:04.651031,s_17853,c_8049
1_369,2021-05-23 10:38:21.265851,s_38398,c_5069
0_1431,2021-07-20 15:02:23.363835,s_64878,c_6444
1_464,2021-06-15 12:51:02.822600,s_49019,c_4393
0_1375,2021-04-05 23:57:23.585087,s_16556,c_5073
1_634,2021-04-10 22:48:07.503320,s_18818,c_3553
0_1131,2021-08-07 12:09:10.143935,s_72538,c_5584
1_412,2021-06-09 06:31:39.045030,s_46137,c_1027
0_1063,2021-04-20 17:28:18.452173,s_23296,c_7098
0_1553,2021-03-06 15:20:54.150412,s_2618,c_6129
0_1073,2021-04-30 03:49:10.656393,s_27770,c_1609
2_149,2021-11-18 11:30:34.801644,s_121442,c_2264
1_607,2021-09-18 07:09:46.874152,s_91642,c_8330
1_488,2022-01-05 03:41:00.088426,s_145157,c_3850
0_1461,2021-07-04 05:27:16.635453,s_57599,c_2874
1_398,2021-08-30 05:19:17.123032,s_82540,c_4772
0_1618,2021-11-02 11:20:55.533755,s_113678,c_1609
0_1609,2021-03-29 18:48:30.181070,s_13207,c_5835
0_1635,2021-12-31 14:59:12.939930,s_142918,c_6417
0_1226,2021-07-04 09:59:58.490251,s_57696,c_1841
1_367,2021-09-25 04:39:07.461908,s_95112,c_3896
0_1476,2021-09-19 23:12:17.522819,s_92469,c_7041
0_1480,2021-04-03 17:20:15.519772,s_15499,c_1609
2_138,2021-05-13 15:24:25.569311,s_34020,c_3949
0_1636,2021-09-19 09:23:25.729602,s_92173,c_7932
0_1397,2021-03-26 04:35:08.610795,s_11570,c_5755
1_253,2021-04-26 22:23:48.543910,s_26234,c_7147
1_280,2021-12-13 07:30:22.955969,s_133648,c_2093
2_115,2021-11-18 08:17:28.288521,s_121392,c_6961
0_2189,2021-09-13 18:24:15.528581,s_89406,c_1994
0_2112,2021-04-21 18:11:37.391437,s_23769,c_6384
0_1513,2021-03-26 18:57:43.447992,s_11844,c_1838
0_1007,2021-05-18 20:17:37.575589,s_36310,c_6742
1_293,2021-07-04 09:41:40.122290,s_57683,c_5466
1_279,2021-12-29 10:12:34.275210,s_141777,c_3329
0_1079,2021-06-23 06:48:55.885784,s_52539,c_4018
1_398,2021-12-16 16:07:15.048719,s_135321,c_6543
1_256,2021-06-08 19:54:24.052769,s_45937,c_8002
0_23,2021-06-01 22:24:07.502095,s_42764,c_6586
0_1600,2022-02-17 01:26:50.887883,s_166346,c_1734
0_1133,2022-02-04 22:47:29.161203,s_160072,c_7212
0_1096,2021-12-07 23:20:04.909862,s_130997,c_1609
1_366,2022-01-15 18:53:26.331543,s_150308,c_2652
0_1390,2021-10-31 12:23:15.295470,s_112726,c_1996
0_1590,2021-09-23 04:02:03.341496,s_94067,c_6036
0_2066,2021-09-01 11:37:44.881366,s_83542,c_4161
0_1585,2021-10-14 16:02:41.856421,s_104720,c_8043
0_1289,2021-06-10 22:20:51.230298,s_46900,c_2507
0_1385,2022-02-24 11:44:44.450834,s_170163,c_6811
0_1238,2021-06-16 03:07:01.088731,s_49283,c_3998
0_1398,2021-04-01 00:12:26.223276,s_14201,c_2446
2_179,2021-09-24 14:28:07.682591,s_94807,c_3691
0_2210,2021-07-30 20:43:34.684192,s_69248,c_5894
0_1216,2021-08-10 15:38:18.151923,s_73931,c_4099
1_480,2021-07-18 07:46:47.046787,s_63861,c_2978
0_1249,2021-10-17 05:29:05.988682,s_105969,c_8520
0_251,2021-10-27 19:04:20.297014,s_111013,c_2788
0_1632,2022-01-17 03:48:44.127172,s_150966,c_4295
0_1301,2021-10-22 08:09:59.598626,s_108403,c_4765
0_1551,2021-05-10 14:06:43.790700,s_32581,c_1609
0_1625,2021-12-24 10:21:21.423473,s_139228,c_6362
0_1612,2021-12-19 05:12:08.742552,s_136586,c_1621
0_1398,2021-05-03 01:29:13.318633,s_29109,c_2326
1_522,2022-01-13 15:27:01.095491,s_149271,c_7309
0_1643,2021-03-04 08:09:51.588171,s_1529,c_5356
0_1020,2021-09-14 10:52:32.302077,s_89739,c_6250
0_1536,2021-11-01 17:49:55.206696,s_113311,c_4416
1_480,2021-03-16 08:00:21.752362,s_7032,c_6108
0_2221,2021-10-08 18:38:46.854955,s_101924,c_5609
1_257,2022-02-15 00:02:05.124161,s_165265,c_2381
0_1247,2021-03-28 16:26:51.190393,s_12686,c_4601
0_2034,2021-06-18 14:49:22.111126,s_50377,c_103
0_1517,2022-01-22 20:56:39.866786,s_153694,c_5762
0_1634,2021-07-27 15:33:38.376074,s_67848,c_1477
1_413,2021-11-25 08:52:07.643010,s_124787,c_8485
0_1411,2022-01-09 07:27:16.850049,s_147179,c_1609
0_1594,2021-10-08 06:43:12.485418,s_101677,c_2550
0_1445,2021-06-30 07:31:07.931414,s_55867,c_3985
1_385,2022-01-05 04:39:38.862051,s_145176,c_5602
1_395,2022-02-22 06:34:07.318456,s_169013,c_3084
0_1176,2021-03-01 00:30:18.987867,s_15,c_7726
2_153,2021-08-24 23:11:47.442931,s_80224,c_4142
0_1598,2022-02-17 07:37:41.290417,s_166476,c_914
1_370,2022-01-27 11:56:09.061540,s_155949,c_7161
0_1447,2021-04-18 00:53:10.836038,s_22084,c_6182
1_718,2022-01-06 03:35:58.516188,s_145645,c_1537
0_1483,2021-03-23 13:10:23.108692,s_10376,c_1133
1_370,2021-03-29 04:40:48.870278,s_12942,c_5403
0_1432,2022-01-29 19:15:49.205590,s_157060,c_624
2_104,2021-08-26 15:13:13.345776,s_80955,c_686
0_1591,2021-06-19 10:53:21.369027,s_50793,c_4010
1_616,2021-05-01 09:27:27.905359,s_28348,c_6309
0_1676,2021-10-27 12:37:39.036153,s_110884,c_5062
1_654,2021-03-25 19:42:02.302813,s_11405,c_2444
0_1175,2021-09-05 12:59:18.746178,s_85396,c_6700
0_325,2021-12-05 09:21:46.717045,s_129702,c_3012
0_1124,2021-04-06 22:18:31.052308,s_16987,c_4622
0_2256,2021-07-21 20:46:40.851784,s_65392,c_7726
0_1809,2021-04-01 05:27:29.757752,s_14314,c_6810
1_425,2021-05-19 01:41:46.523208,s_36413,c_1507
0_1411,2021-10-11 08:16:20.778085,s_103148,c_7728
1_367,2021-11-23 14:45:56.282909,s_123926,c_3902
1_406,2022-02-10 19:15:37.821392,s_163088,c_5445
0_1598,2021-10-16 11:20:16.303633,s_105585,c_4505
1_385,2021-05-09 11:00:04.104190,s_32093,c_1424
1_566,2021-04-23 21:09:52.649513,s_24762,c_3604
0_2056,2021-03-01 00:16:49.525524,s_12,c_2505
1_248,2021-11-23 22:03:38.351713,s_124056,c_5394
0_1508,2021-11-09 15:02:46.298453,s_117102,c_6123
0_1142,2021-04-09 23:23:01.501060,s_18374,c_4491
0_2111,2021-03-07 12:30:28.252029,s_3032,c_4804
0_1438,2021-09-03 17:16:26.560839,s_84578,c_6381
0_1407,2021-03-11 09:26:25.729722,s_4787,c_7006
0_1350,2021-03-31 21:37:19.262547,s_14152,c_7691
0_1488,2021-07-11 07:40:19.748892,s_60761,c_7552
0_1512,2021-10-02 12:34:27.525186,s_98921,c_1609
0_1961,2021-06-27 20:52:42.766430,s_54713,c_1352
0_1816,2021-04-28 08:28:49.580637,s_26896,c_2336
1_147,2021-05-22 11:32:00.016320,s_37949,c_2865
1_104,2022-02-22 01:27:04.263964,s_168907,c_8383
0_1226,2022-02-28 00:54:34.625557,s_171944,c_6151
0_1377,2021-09-08 06:02:27.497185,s_86700,c_3431
0_1344,2022-02-21 09:48:39.597223,s_168570,c_1703
0_1639,2021-03-04 01:54:09.769777,s_1409,c_5674
1_299,2021-04-25 06:33:41.231732,s_25420,c_2088
2_9,2021-11-27 05:26:33.165021,s_125706,c_5343
1_370,2021-08-12 00:28:56.358774,s_74536,c_4606
0_1450,2021-06-23 14:08:25.109901,s_52686,c_6714
1_425,2022-02-11 13:04:02.116577,s_163500,c_6381
1_468,2021-09-29 06:02:47.871155,s_97252,c_4298
1_358,2021-11-30 02:55:19.049783,s_127111,c_5330
0_1608,2021-08-11 10:02:49.889147,s_74266,c_4487
0_533,2021-03-12 18:48:29.886776,s_5421,c_4423
0_2227,2021-10-17 23:53:49.710115,s_106346,c_3863
0_1429,2021-12-23 23:25:44.888486,s_139002,c_5056
0_0,2021-12-09 16:54:01.528543,s_131882,c_1394
1_256,2022-02-11 01:40:06.968922,s_163218,c_8197
0_2042,2021-08-01 04:03:02.366936,s_69794,c_742
0_1126,2021-08-04 04:37:17.932863,s_71139,c_6522
1_256,2021-08-02 03:08:57.240553,s_70214,c_6714
1_683,2021-08-28 20:47:44.144586,s_81954,c_3922
1_265,2021-08-18 16:00:23.677321,s_77482,c_5117
1_672,2021-03-09 22:39:42.234926,s_4120,c_747
1_735,2022-01-11 19:45:54.846943,s_148397,c_2044
0_1569,2022-01-09 17:33:10.032569,s_147383,c_3454
1_246,2021-05-14 01:46:44.957599,s_34207,c_2863
0_1421,2021-11-02 09:33:37.945150,s_113646,c_7769
1_75,2021-12-29 18:59:27.728539,s_141979,c_4265
0_1630,2022-01-01 19:52:40.719064,s_143514,c_5449
0_1591,2021-08-25 12:10:55.402156,s_80449,c_1004
1_379,2021-11-19 10:08:40.670397,s_121932,c_1953
1_280,2022-02-03 01:38:01.987736,s_159137,c_6030
0_1272,2022-02-14 11:37:39.845856,s_165029,c_5025
0_1381,2021-03-19 04:23:15.283343,s_8333,c_7101
0_1373,2021-06-30 04:17:15.024952,s_55808,c_4443
0_1341,2022-02-12 08:20:54.722011,s_163898,c_7196
1_435,2021-04-04 11:21:47.472966,s_15844,c_7340
0_1396,2021-05-24 13:05:55.878669,s_38888,c_4919
0_1425,2021-11-29 18:01:00.295068,s_126913,c_669
1_435,2021-11-07 20:23:59.391761,s_116250,c_2324
0_1461,2022-01-24 17:24:30.776380,s_154615,c_7587
0_1418,2021-11-03 03:11:29.164338,s_113976,c_5386
0_1571,2021-06-13 21:17:01.454293,s_48252,c_212
0_2118,2021-05-31 07:27:55.223758,s_42010,c_3454
0_1291,2021-08-31 07:41:08.439633,s_83050,c_7090
0_1818,2021-06-30 02:19:12.385372,s_55755,c_1091
1_412,2022-01-30 22:36:53.648061,s_157612,c_4560
0_1139,2021-12-31 03:57:30.408088,s_142663,c_1458
0_1612,2021-10-30 08:12:13.041707,s_112187,c_7147
1_559,2021-05-16 10:07:43.275007,s_35239,c_7799
0_1926,2021-04-18 16:09:58.584008,s_22373,c_4697
0_853,2021-03-11 14:29:22.105425,s_4876,c_3162
0_1218,2021-09-29 02:34:59.052132,s_97173,c_1091
1_466,2021-07-26 19:46:18.357951,s_67510,c_4192
1_644,2021-03-13 19:19:38.517567,s_5864,c_5276
1_488,2021-05-25 12:41:53.787841,s_39327,c_7023
0_1612,2021-05-13 15:30:54.472871,s_34028,c_5898
1_379,2021-11-26 13:07:52.669916,s_125342,c_1609
0_1608,2021-07-16 01:54:26.701822,s_62865,c_7183
2_39,2021-10-24 13:03:44.380546,s_109451,c_2555
0_1612,2021-04-09 03:56:24.263316,s_17991,c_1609
0_1637,2021-05-23 18:01:41.101815,s_38518,c_1199
0_1338,2021-12-15 06:47:45.340245,s_134609,c_4604
0_1042,2022-01-21 06:31:11.081682,s_152943,c_7680
1_388,2021-05-06 18:56:49.106382,s_30803,c_4159
0_1110,2022-02-02 21:26:07.409159,s_159036,c_2243
0_2251,2021-10-30 07:15:59.266450,s_112176,c_5602
1_250,2021-08-30 22:17:41.412456,s_82868,c_4421
0_1172,2021-10-11 10:04:38.058615,s_103177,c_7873
1_262,2021-12-11 02:19:57.155549,s_132562,c_1139
1_267,2021-12-06 00:20:23.365456,s_130026,c_1876
2_169,2021-09-12 07:00:11.255231,s_88663,c_6705
0_1958,2021-03-16 16:09:20.614856,s_7191,c_7755
0_1201,2022-01-10 22:57:01.211935,s_147962,c_8455
1_698,2022-02-14 23:12:32.210763,s_165262,c_3305
0_1441,2021-09-14 17:55:37.826717,s_89888,c_5852
0_1557,2021-11-14 14:46:33.495828,s_119557,c_1261
0_122,2021-11-05 14:22:32.931329,s_115135,c_3126
1_129,2021-08-12 09:36:24.268329,s_74680,c_4268
0_1652,2021-05-23 17:21:16.196746,s_38499,c_3445
0_1366,2021-09-23 16:15:55.404063,s_94330,c_1006
2_184,2021-06-09 21:11:16.418417,s_46433,c_2214
0_315,2021-11-09 08:51:58.603231,s_116977,c_8486
0_1435,2022-01-31 19:56:50.213701,s_158000,c_5815
0_400,2021-03-29 13:19:00.674495,s_13100,c_363
0_1324,2021-07-22 23:31:06.753517,s_65860,c_6360
0_1355,2021-06-25 01:41:51.447040,s_53373,c_7711
1_445,2021-08-19 18:30:57.936817,s_77968,c_3044
2_202,2021-11-17 06:06:13.126603,s_120850,c_6504
1_246,2021-11-16 09:50:08.412348,s_120427,c_5022
0_1321,2021-09-08 05:20:03.715924,s_86675,c_3130
0_1426,2021-04-05 17:27:12.523832,s_16433,c_2877
0_1521,2021-05-21 04:39:48.265252,s_37373,c_2767
1_425,2022-01-17 08:46:51.178265,s_151056,c_2473
0_1594,2022-01-07 19:41:04.284168,s_146458,c_8616
0_1123,2022-02-20 10:20:05.635806,s_168063,c_3727
0_1407,2022-02-05 22:35:10.432450,s_160564,c_7131
0_1475,2021-06-13 00:39:11.061052,s_47862,c_1505
1_577,2022-02-22 18:12:21.681546,s_169261,c_7476
1_352,2021-06-29 16:20:06.527758,s_55583,c_2586
0_1612,2021-07-31 21:14:51.057752,s_69679,c_6920
1_279,2021-09-13 23:29:30.866934,s_89511,c_4928
1_248,2021-11-22 23:05:01.503861,s_123555,c_7929
2_215,2021-08-26 16:55:22.135175,s_80997,c_1710
0_1636,2021-09-05 06:54:19.854729,s_85279,c_6670
2_41,2021-07-24 04:15:48.410262,s_66392,c_6023
0_1438,2021-09-12 08:16:28.357643,s_88689,c_5037
0_1606,2021-10-18 14:36:14.115065,s_106643,c_1609
0_1605,2021-07-14 15:43:20.671519,s_62241,c_6642
0_1393,2021-04-27 11:01:00.050464,s_26493,c_6440
0_1179,2022-02-08 05:54:31.281505,s_161769,c_7193
1_381,2021-12-17 13:16:49.959825,s_135759,c_4100
1_493,2021-03-07 07:12:31.112436,s_2929,c_5803
1_379,2021-08-07 23:56:17.034068,s_72761,c_4985
1_312,2021-10-01 23:50:02.475137,s_98670,c_6741
1_468,2021-12-24 00:07:28.049475,s_139016,c_7403
0_1367,2021-12-14 06:35:40.966834,s_134096,c_6584
0_1599,2021-08-19 20:49:57.738381,s_78016,c_4645
1_251,2021-09-16 09:43:37.175417,s_90711,c_6650
1_336,2021-05-27 04:01:04.546678,s_40096,c_4336
0_1416,2022-01-22 06:16:27.847100,s_153397,c_1858
0_332,2021-07-10 06:34:52.136989,s_60325,c_1924
0_1621,2021-05-08 02:13:17.846122,s_31427,c_6469
1_413,2022-01-25 08:46:35.462342,s_154919,c_5682
2_135,2021-04-14 20:11:47.714405,s_20601,c_5467
1_325,2021-05-05 09:23:09.579354,s_30190,c_8172
1_483,2021-07-31 15:20:03.892973,s_69569,c_2764
0_1127,2021-03-11 19:01:11.317562,s_4966,c_3351
1_712,2021-03-24 13:23:44.845539,s_10828,c_6311
0_1506,2021-04-02 23:28:25.172853,s_15149,c_666
0_1682,2021-07-24 01:19:30.522974,s_66332,c_7418
0_1426,2021-07-20 04:47:21.066141,s_64684,c_3803
0_1458,2021-08-20 14:15:21.144060,s_78335,c_8419
0_2236,2021-11-24 10:33:45.677499,s_124318,c_2825
0_1609,2021-09-01 05:30:42.281497,s_83435,c_2680
0_1167,2021-03-04 06:30:37.789603,s_1502,c_5782
0_1562,2021-09-10 22:09:50.152829,s_87960,c_6697
1_400,2021-08-07 13:34:34.075923,s_72569,c_7020
1_632,2021-12-22 05:46:25.646101,s_138076,c_2076
0_1425,2021-10-31 23:51:26.167675,s_112949,c_1767
1_435,2021-05-05 00:57:03.275508,s_30018,c_3235
0_2060,2021-03-15 11:41:15.785493,s_6642,c_6163
0_1330,2022-02-20 12:53:57.901569,s_168135,c_7340
0_1526,2022-02-05 20:18:40.137667,s_160513,c_3965
0_1362,2021-10-18 00:33:04.224321,s_106352,c_267
2_179,2022-01-20 14:44:56.312907,s_152632,c_2012
0_1126,2021-09-30 15:11:55.184508,s_97972,c_7751
0_1028,2021-08-11 04:16:11.615708,s_74148,c_6783
0_1467,2021-12-16 18:05:06.006451,s_135352,c_7663
1_498,2021-11-10 00:41:08.662678,s_117275,c_2273
0_1857,2021-04-14 00:22:56.383095,s_20227,c_863
0_1136,2021-06-12 16:32:09.521218,s_47703,c_886
0_930,2021-03-28 05:25:47.870266,s_12481,c_6597
0_1731,2021-11-11 17:46:10.477568,s_118112,c_2003
1_190,2021-06-30 21:28:41.634546,s_56119,c_5426
0_523,2021-05-07 05:07:44.918284,s_30999,c_3607
0_1678,2021-12-24 09:48:00.974230,s_139216,c_7499
1_598,2021-12-28 09:05:00.774936,s_141247,c_1609
0_1434,2021-10-16 02:27:51.517389,s_105405,c_4309
0_1605,2022-01-07 03:32:34.167019,s_146128,c_3085
1_457,2021-08-08 23:10:33.503109,s_73166,c_7227
1_507,2021-12-21 13:40:39.393633,s_137745,c_3454
0_1565,2021-05-23 10:59:03.428095,s_38403,c_1153
0_1534,2021-04-18 11:38:49.062395,s_22286,c_4103
0_1641,2021-04-18 18:28:02.608972,s_22411,c_1609
0_1676,2021-09-23 18:33:06.322834,s_94375,c_4990
1_660,2021-06-08 21:37:31.232923,s_45968,c_6709
0_1618,2021-07-19 19:31:40.628332,s_64533,c_206
0_1198,2021-08-29 12:51:08.086207,s_82235,c_7057
0_1102,2021-06-11 14:07:48.266242,s_47212,c_4749
1_474,2021-09-01 20:23:45.315576,s_83723,c_8189
1_285,2021-06-27 23:47:25.471606,s_54762,c_3549
0_1189,2021-03-08 10:13:03.459804,s_3423,c_8048
0_1097,2021-04-23 17:41:27.459345,s_24697,c_4638
1_298,2022-02-14 21:19:01.859822,s_165221,c_5497
0_1002,2021-04-01 09:46:02.813085,s_14407,c_7244
0_1238,2021-09-02 11:25:05.434832,s_84005,c_4930
1_434,2021-07-23 13:19:49.626256,s_66116,c_6860
0_1015,2022-02-07 10:23:27.523181,s_161317,c_5560
2_110,2021-05-19 09:24:54.601638,s_36573,c_4907
0_2042,2021-09-01 20:46:41.990604,s_83719,c_5719
0_2129,2021-11-22 13:40:00.292742,s_123390,c_1785
0_2133,2021-04-28 23:14:18.389855,s_27158,c_2020
0_1348,2021-05-12 18:59:46.403064,s_33616,c_1687
0_1095,2021-04-25 13:35:45.275000,s_25558,c_583
1_362,2021-12-19 05:12:48.336073,s_136575,c_963
1_378,2021-12-07 02:27:38.252738,s_130571,c_4958
0_1470,2021-12-23 07:44:29.098636,s_138657,c_1070
1_381,2022-02-18 18:48:23.289906,s_167236,c_1893
0_1617,2021-09-30 21:22:49.281674,s_98110,c_6726
1_435,2021-06-11 15:46:59.854279,s_47246,c_6621
0_1111,2021-09-30 08:35:19.341953,s_97839,c_5404
0_1467,2021-07-16 21:07:57.020740,s_63212,c_1938
1_525,2021-08-03 14:01:39.504126,s_70881,c_3005
1_369,2021-03-24 07:07:12.446909,s_10710,c_3747
0_1347,2021-12-05 15:11:40.027717,s_129823,c_4584
0_1452,2021-05-15 14:01:42.128719,s_34855,c_2180
1_445,2022-02-28 22:37:53.808976,s_172396,c_7878
0_1628,2021-05-06 12:27:29.241351,s_30707,c_5120
0_1035,2021-12-28 03:37:49.183424,s_141141,c_295
1_541,2021-04-15 23:53:12.564385,s_21129,c_3861
0_309,2021-11-28 09:03:12.312206,s_126268,c_2479
0_1422,2022-01-21 00:10:51.550293,s_152828,c_8570
0_1152,2022-01-16 16:31:00.967790,s_150728,c_110
0_1473,2021-09-03 15:36:58.111446,s_84550,c_1334
0_1628,2022-01-13 20:24:47.119337,s_149378,c_4740
0_1976,2021-03-17 11:36:02.777583,s_7562,c_8457
2_161,2022-02-17 23:17:10.090415,s_166811,c_1169
0_1104,2022-01-12 13:10:30.771577,s_148747,c_6043
0_1132,2021-06-11 15:09:11.965195,s_47230,c_254
2_185,2021-03-15 21:29:02.886257,s_6811,c_4958
1_444,2021-03-15 15:18:32.579242,s_6706,c_5551
0_1611,2021-11-06 09:56:34.963889,s_115521,c_5873
0_1646,2021-12-31 06:35:26.061535,s_142727,c_3124
1_395,2022-02-09 07:59:51.566015,s_162333,c_1152
0_1622,2021-03-09 15:18:14.348207,s_3969,c_2305
0_2090,2021-03-16 13:49:39.312076,s_7149,c_366
0_1452,2021-10-25 11:36:27.128825,s_109914,c_156
1_50,2021-12-06 01:54:12.442277,s_130058,c_4999
0_468,2021-03-25 09:28:38.697148,s_11209,c_1718
1_457,2021-11-04 12:01:04.019910,s_114606,c_6714
0_1590,2021-05-28 15:24:58.543949,s_40761,c_5095
0_1040,2021-12-21 16:19:40.349183,s_137804,c_1492
0_2245,2021-12-10 21:36:59.873580,s_132462,c_2266
1_271,2021-11-26 20:53:32.172141,s_125528,c_6963
0_1355,2021-07-02 02:57:50.263895,s_56684,c_2524
0_1399,2021-07-08 14:26:55.948236,s_59568,c_7813
0_572,2021-09-25 09:20:04.163824,s_95227,c_3536
1_274,2022-02-24 15:31:36.079644,s_170240,c_8420
0_1572,2021-12-26 20:47:23.273442,s_140488,c_7114
0_1063,2021-10-17 05:56:19.110259,s_105988,c_390
1_702,2021-06-04 11:40:26.750309,s_43931,c_3068
1_468,2022-01-28 00:49:53.912959,s_156192,c_8505
